id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
634 2109.8529 385.44388 0.46144826 0.86110307 -0.15059327 121 0 4366.0179 1.3033896 -0.28768565
635 1108.9608 385.59783 0.39054054 -0.47838263 0.44531885 121 0 4233.0069 1.1000324 -0.10351367
636 1844.0958 386.54264 0.77892513 -0.049991451 0.09764209 121 0 5733.1289 6.4802256 -2.0289753
637 1317.9926 387.63204 0.58429233 -0.3214588 0.078233047 121 0 4818.164 3.473201 -1.3518248
638 303.78828 389.71857 0.62057909 -0.24265938 0.35094625 121 0 4658.5829 2.0106988 -0.75836755
639 2133.1237 387.25778 0.54860797 -0.59006773 -0.13598 121 0 4360.0052 1.0784947 -0.082045065
640 517.22319 390.30399 0.46200453 -0.05596102 0.35748126 121 0 5013.8503 4.2298494 -1.5658123
641 728.57833 390.31831 0.22619083 -0.073646564 0.17825815 121 0 4435.0155 2.7810738 -1.1105313
642 2126.7043 389.24005 0.8042687 -0.092902824 0.10859102 121 0 5666.2962 5.5695703 -1.8645542
643 114.79325 392.61445 0.39251708 0.035474619 0.27048477 121 0 5457.614 5.8660741 -1.9208689
644 411.595 390.09305 0.35432078 -0.36476808 0.40884526 121 0 4342.6946 1.4965171 -0.4377042
645 1896.5506 390.86228 0.5783557 0.34586338 -0.070303953 121 0 4271.7119 1.0528414 -0.055907421
646 2195.2731 391.6168 0.82350639 0.61697937 0.26103868 121 0 4338.6054 1.0464548 -0.049301168
648 2080.4585 391.53654 0.74460467 -0.033046187 0.052423585 121 0 6636.5047 10.269587 -2.5288824
649 2175.6208 392.40434 0.8338801 -0.062241683 -0.0041716896 121 0 7700.4577 13.16271 -2.7983632
651 1011.0716 394.08985 0.431067 -0.11910794 0.21335227 121 0 23258.007 99.423176 -4.9937191
652 1767.2498 394.04743 0.93887144 0.042124134 0.083605958 121 0 5443.2894 4.4677799 -1.6252294
653 1326.9387 394.83141 0.54351629 -0.28457281 0.29532104 121 0 4449.2181 1.968898 -0.73555802
654 1495.8893 395.45869 0.7557065 -0.062352147 0.19402078 121 0 5528.5277 5.7165334 -1.8928319
655 2301.4765 396.9077 0.35373869 0.016416609 -0.22068562 121 0 4221.6275 1.0308039 -0.032940133
656 436.44635 397.22314 0.4188946 -0.11964432 0.30164589 121 0 4667.9008 2.5229246 -1.0047607
657 1552.8484 396.02106 0.53596834 -0.26681771 0.033909035 121 0 4278.2791 1.1355676 -0.13803248
658 2281.5837 397.27838 0.85664672 -0.061279321 -0.19162077 121 0 4869.6892 2.8803765 -1.1486232
659 1132.8644 397.91973 0.57082749 -0.16779326 0.060501985 121 0 4760.7437 3.0889632 -1.2245318
660 448.63447 398.79518 0.55013944 -0.097620388 0.34286555 121 0 7004.7533 11.405403 -2.6427766
661 535.59107 398.44915 0.46671354 -0.12784518 0.09911306 121 0 4275.8979 1.1261307 -0.12897204
662 993.57179 399.67217 0.25131183 -0.14672674 -0.11909449 121 0 4227.7864 1.2461637 -0.2389377
663 1790.6771 398.82967 0.89056614 0.035229113 0.031492537 121 0 5361.8198 4.4691128 -1.6255533
664 570.85493 399.65212 0.44929636 -0.12630285 0.31669348 121 0 11161.561 32.78852 -3.7893045
665 1122.5842 399.52637 0.45731205 0.055505994 0.11153329 121 0 5210.9817 5.7639076 -1.9017925
666 586.1425 400.93153 0.51027308 -0.14626121 0.19338714 121 0 4384.6467 1.4650285 -0.41461518
667 598.91042 402.65274 0.34332207 -0.027711147 0.26628806 121 0 4946.2592 4.7075389 -1.6819848
668 1807.3693 402.21136 0.70983633 -0.2552496 0.048289061 121 0 4900.6717 3.4178806 -1.3343922
669 1923.0637 402.44225 0.55903047 0.059509596 0.10565455 121 0 4330.7458 1.2887595 -0.27542973
670 1072.3041 405.06934 0.4232477 -0.24741646 0.16014549 121 0 4186.4984 1.0404643 -0.043067926
671 1534.4499 403.68664 0.37979468 -0.20827774 -0.47679712 121 0 5844.6886 9.808447 -2.4790006
672 1827.5801 404.00681 0.78866725 -0.030136335 0.13583922 121 0 5132.503 4.086313 -1.5283291
673 1452.492 406.23394 0.26960617 -0.40786167 0.24975253 121 0 4245.7712 1.6647309 -0.55336008
674 2181.9883 405.31328 0.95262478 0.021978799 0.022897221 121 0 6731.7872 8.6030539 -2.3366316
675 802.49917 406.75688 0.29666301 -0.029470863 0.10190936 121 0 4256.4998 1.3321068 -0.31134759
676 2036.891 406.95539 0.55090528 -0.62606463 -0.1239651 121 0 4347.5495 1.3067162 -0.29045319
677 1100.0718 408.57375 0.63285122 0.023056938 0.21493708 121 0 4807.5017 3.161459 -1.2497189
678 1845.9433 408.67355 0.53873933 0.027653662 -0.1759082 121 0 4246.9346 1.002284 -0.0024770025
679 2255.1657 409.61355 0.86255573 0.14670747 -0.029250778 121 0 4394.5703 1.103278 -0.10671237
680 1813.3258 411.10001 0.39929568 -0.33859508 -0.11962427 121 0 4272.2924 1.2786463 -0.2668761
681 865.68175 412.1654 0.35251384 -0.10952443 0.25222793 121 0 4961.6879 5.1266837 -1.7745913
682 947.16117 411.25795 0.51667815 -0.16667907 0.2358936 121 0 5310.5236 6.0182279 -1.9486716
683 1447.3372 411.23582 0.36062362 -0.31493861 0.090407001 121 0 4266.5432 1.2985993 -0.28368794
684 1962.77 412.06668 0.85596657 -0.47085213 -0.22869282 121 0 4363.982 1.0778914 -0.081437509
685 2005.5037 412.80986 0.79411548 0.1864815 -0.061754984 121 0 4654.9361 2.2085965 -0.86029094
686 2071.6446 412.99623 0.7505902 -0.24635079 -0.15411924 121 0 4504.6977 1.7633165 -0.6158257
687 683.91913 413.8589 0.41979694 -0.18019104 0.34441504 121 0 5663.348 7.7177709 -2.2187297
688 923.61069 413.55708 0.38944098 -0.13037113 0.30148678 121 0 4254.6749 1.2679438 -0.25774998
689 2376.8397 414.41611 0.75953542 0.018334888 -0.11282764 121 0 4775.0912 2.6519806 -1.0589259
690 1082.5145 415.71767 0.60324262 -0.38928494 -0.025282248 121 0 5058.9771 4.1042835 -1.5330934
691 1096.0253 418.61656 0.20192264 0.11858677 0.33161412 121 0 4271.6665 1.5812831 -0.49752409
692 1271.7171 419.23414 0.60523967 -0.16636394 0.1490929 121 0 7015.7429 13.445526 -2.8214445
693 1342.9799 418.93169 0.60424304 -0.064752591 0.085393673 121 0 5016.6296 4.215785 -1.5621961
694 1102.7242 422.67327 0.51179608 0.21784823 0.039371743 121 0 4290.2192 1.1180332 -0.12113679
695 2096.3311 422.21764 0.43790603 -0.23465282 -0.3863989 121 0 4272.0515 1.2439293 -0.23698923
696 586.84375 423.5501 0.50746772 -0.024914261 0.36766483 121 0 6019.2965 8.3630707 -2.3059144
697 1162.9613 423.38079 0.55878594 -0.1017193 0.1514566 121 0 4794.0664 3.5612223 -1.3789977
698 1923.7259 422.81235 0.94029298 0.067161693 -0.042442237 121 0 4916.4904 2.8088391 -1.1213172
699 572.08071 424.25497 0.47334417 -0.080548994 0.37376029 121 0 5467.0681 6.1376621 -1.9700074
700 1829.5194 424.13879 0.83897666 -0.0896844 0.0051785348 121 0 5756.79 6.0585623 -1.9559239
701 2044.5546 425.19548 0.77037115 -0.13867801 -0.022633252 121 0 5372.3624 4.9512083 -1.736778
702 2242.0405 425.04052 0.7908078 -0.0047304353 -0.053109675 121 0 10443.835 24.078498 -3.4540735
703 2302.216 424.99239 0.8292307 0.11001443 -0.076183476 121 0 5027.8592 3.4248714 -1.3366107
704 975.15143 426.01588 0.47279429 -0.24007594 0.24227935 121 0 5184.4726 5.5097916 -1.8528379
705 1400.1603 426.16328 0.51402506 0.088516967 0.026220784 121 0 4327.8904 1.3765129 -0.34695075
706 2374.2824 425.79878 0.82149261 0.2907242 -0.18671583 121 0 4388.0784 1.1080718 -0.11141975
707 1005.643 427.22067 0.55763793 -0.12243424 0.22365432 121 0 5713.8673 7.6075999 -2.2031192
708 1203.8104 426.80215 0.63811769 -0.54364611 -0.2164224 121 0 4339.4229 1.2171641 -0.21337282
709 1679.648 428.21398 0.45633848 -0.54928328 0.37509351 121 0 4255.9122 1.086013 -0.089587576
710 1624.0444 428.36883 0.60450043 -0.14200467 0.11905056 121 0 4670.2847 2.8651568 -1.142871
712 356.9131 429.26025 0.50421794 -0.096013749 0.14920742 121 0 4496.0494 1.7860963 -0.62976217
713 873.15227 429.35285 0.43132657 -0.1806567 0.17348113 121 0 4928.7226 4.5240178 -1.6388108
714 1498.5108 428.74103 0.64391033 -0.0084199341 0.15064961 121 0 4865.994 3.6515747 -1.4062005
715 1645.2672 430.26794 0.70775282 -0.011499581 0.041678428 121 0 5746.2934 6.9889699 -2.1110329
716 1948.1754 430.39323 0.84062911 -0.047646913 0.035476244 121 0 6997.0611 10.537073 -2.5568
717 2064.7248 430.35743 0.97350071 -0.070868745 0.013844267 121 0 17225.64 42.249673 -4.0645584
718 129.95418 430.08226 0.67563845 0.23338679 0.040422427 121 0 4349.6212 1.0050326 -0.0054503209
719 791.43124 431.34786 0.59590943 0.034171266 0.23555378 121 0 4656.1914 2.5366431 -1.0106484
720 930.5172 430.49849 0.62137124 -0.60461125 0.19970199 121 0 4423.2891 1.5242818 -0.45766314
721 1228.0123 431.5956 0.24556662 -0.69188521 -0.045214814 121 0 4203.7833 1.1831089 -0.1825618
722 1803.6076 430.56885 0.7257413 0.025102466 0.050631805 121 0 6212.4337 8.6879016 -2.3472872
723 2151.5899 431.06777 0.78698283 0.18835405 -0.026071634 121 0 4684.0824 2.2633793 -0.88689334
724 2351.8496 431.24929 0.92797698 0.095187515 -0.01945117 121 0 6160.2908 6.8056183 -2.082169
725 2202.4251 432.07377 0.25837941 -0.6460789 0.25171641 121 0 4235.78 1.2231967 -0.21874071
726 73.229806 435.7736 0.25009208 -0.69944889 -0.61875502 121 0 4223.5194 1.0645678 -0.067933322
727 479.14579 435.81875 0.42086928 0.096457277 0.42654758 121 0 4355.4555 1.7639567 -0.61621978
728 615.84115 435.16221 0.52203719 -0.097527556 0.30033344 121 0 13849.021 42.493106 -4.0707962
729 730.80581 436.29343 0.43990339 0.065196621 0.26743048 121 0 4522.0972 2.205344 -0.85869083
730 1222.7289 436.15911 0.74435478 0.23106248 0.17524897 121 0 4918.4971 3.1540874 -1.2471843
732 688.18344 436.85182 0.46830348 0.0049080137 0.56088325 121 0 5320.9161 5.5644225 -1.8635502
733 2132.433 437.13386 0.71754992 -0.02933133 0.093231268 121 0 4610.9793 2.1382844 -0.82516366
734 1339.3881 438.21267 0.63569166 -0.1078303 0.07184651 121 0 15299.881 49.194418 -4.2297896
735 1475.7467 438.46643 0.50878745 -0.4861443 0.12868209 121 0 4398.7872 1.8299545 -0.65610071
736 1796.4938 436.99137 0.45536246 0.86597825 0.28487876 121 0 4281.4984 1.089848 -0.093414783
737 2101.9503 438.82508 0.89094317 -0.19583226 -0.036704871 121 0 4589.6136 1.7635992 -0.61599972
738 2274.2972 438.20261 0.66573063 -0.62112599 -0.29714333 121 0 4362.539 1.1087876 -0.11212086
739 771.90937 439.26888 0.54989616 -0.094053516 0.34810876 121 0 4479.0725 1.8558419 -0.67135245
740 1329.1969 438.59433 0.61813322 0.011681784 0.11256665 121 0 8486.2462 19.163222 -3.2061713
741 2125.5688 438.92697 0.54162706 -0.26450836 -0.2361583 121 0 4443.7052 1.7657206 -0.61730496
742 1349.7294 440.46954 0.74615012 -0.29649407 0.036299738 121 0 5336.9018 4.7589261 -1.6937724
743 2262.2585 440.34484 0.53123895 0.23388351 0.041249239 121 0 4627.1732 2.8173174 -1.1245895
744 85.83536 442.86428 0.40146999 0.13327667 0.23842311 121 0 5060.4199 4.104368 -1.5331157
745 545.9223 440.80264 0.44219998 -0.38007977 0.59635942 121 0 4320.8567 1.2646306 -0.25490922
746 1213.6373 442.02327 0.57519186 -0.055606894 0.18726616 121 0 6957.9028 13.187882 -2.8004376
747 581.72629 444.48651 0.49919266 -0.13609469 0.27849462 121 0 5412.6847 5.7528226 -1.8997025
748 2251.3142 442.87198 0.78828169 0.1934657 0.27340515 121 0 4630.919 2.1207212 -0.81620896
749 755.62873 444.66772 0.41961021 -0.056359337 0.24560603 121 0 6078.4279 10.337734 -2.5360634
750 1554.5028 444.54957 0.71831726 0.33488661 0.010176589 121 0 4429.5199 1.575095 -0.49326687
752 688.34426 444.02138 0.22956567 -0.20194136 0.61817196 121 0 4458.7985 2.1029414 -0.80706794
753 1460.4603 445.37263 0.62952081 -0.093149199 0.16958024 121 0 4609.3536 2.3697441 -0.93675362
754 1922.1027 447.07525 0.92731286 0.0090675522 0.064355451 121 0 4866.5044 2.6357211 -1.0522486
756 1687.1963 448.94638 0.40113086 -0.14474711 0.077872145 121 0 4332.1779 1.7637821 -0.61611233
757 104.48208 449.94596 0.47947159 0.059253378 0.15709743 121 0 4685.8656 2.2222647 -0.86698947
758 418.01651 449.40539 0.49336997 0.049715358 0.39876358 121 0 4529.237 1.9758533 -0.73938673
759 889.1914 449.63607 0.4088186 -0.15963486 0.27405626 121 0 5953.3944 10.250082 -2.5268183
760 196.78438 451.23128 0.54375438 0.077245254 0.36012616 121 0 4705.9857 2.1769124 -0.84460237
761 943.78731 451.90818 0.51997609 -0.13643371 0.2139009 121 0 7309.9155 15.472872 -2.9739274
762 1312.7675 452.1031 0.7330241 0.092249143 0.16277781 121 0 4482.0817 1.7224125 -0.59034295
763 1351.7303 451.43345 0.61480094 -0.3551152 0.12894788 121 0 4832.8129 3.4875531 -1.3563021
764 1502.0514 452.18944 0.65288197 -0.092852241 0.09485512 121 0 5904.388 8.0476255 -2.2641694
765 1909.951 452.14769 0.83117931 -0.0091313796 0.022056968 121 0 5253.8843 4.3832039 -1.6044792
766 2036.1133 451.71997 0.37386493 -0.33954256 0.027193122 121 0 4305.3136 1.4986476 -0.43924883
767 2206.5866 450.54543 0.70202724 0.16605111 0.38420718 121 0 4321.3985 1.0710489 -0.074523223
768 1398.4853 452.48706 0.6906849 0.097171022 0.25719672 121 0 4671.4015 2.5368724 -1.0107466
769 1580.0521 452.49361 0.58195323 -0.023506109 -0.0071452608 121 0 4627.546 2.6457726 -1.0563813
770 2343.7014 453.66289 0.81479888 0.46276922 -0.14026116 121 0 4461.6677 1.3088313 -0.29220919
771 226.07673 455.15226 0.49294315 -0.36587663 0.11820268 121 0 5572.7685 5.0996038 -1.7688411
772 1423.581 455.68941 0.73265337 -0.074553548 0.092079813 121 0 6182.2039 8.2850599 -2.2957391
773 166.98308 455.75174 0.53217816 -0.10518191 0.35788216 121 0 4289.048 1.6080113 -0.51572275
774 2109.5916 457.97777 0.73627476 -0.058502993 -0.041474933 121 0 5799.5006 6.9996915 -2.1126972
775 2336.4441 458.17094 0.71311671 0.049336231 -0.097539771 121 0 6407.8761 9.3149708 -2.4229537
776 1113.6291 458.70148 0.57813351 -0.095818759 0.16312017 121 0 10793.186 30.685185 -3.7173219
777 681.68599 459.934 0.46480522 0.096260617 0.36663845 121 0 4389.9488 1.6287913 -0.52966361
778 1486.1337 459.74924 0.67925418 -0.24957813 0.15595559 121 0 5001.2176 3.9649883 -1.4956048
779 1519.2096 459.56157 0.66132527 -0.13868451 0.10195197 121 0 10487.288 27.691537 -3.6058676
780 2019.6179 461.99054 0.8459311 -0.044590733 -0.029965573 121 0 30643.553 95.150685 -4.9460298
781 2180.7071 462.01843 0.93098278 -0.28186725 -0.15548035 121 0 4588.2431 1.73769 -0.59993076
782 1305.4333 464.9969 0.67702521 -0.18824195 0.12428412 121 0 5043.4005 3.9963125 -1.5041486
783 1260.5153 465.59354 0.56229005 -0.096840589 0.11408592 121 0 6133.3549 9.7008086 -2.4670198
785 1323.0035 467.90919 0.80872728 -0.53950127 0.3570204 121 0 4475.5146 1.497345 -0.43830468
786 1450.6079 467.90302 0.67270725 -0.06802061 0.15181184 121 0 5960.7011 7.850478 -2.2372403
787 1615.4674 467.77004 0.72813162 -0.015233069 -0.055849564 121 0 5685.5701 6.5744178 -2.0446432
788 707.58294 468.88384 0.35770413 0.0017157401 0.20975135 121 0 4616.2965 3.0725064 -1.218732
789 2279.7838 469.80777 0.8834616 -0.012242218 -0.049275113 121 0 5472.035 4.8290671 -1.7096581
790 645.08801 472.18488 0.42319123 -0.095987009 0.36837676 121 0 4481.9576 1.9589177 -0.73004049
791 1285.4987 470.7137 0.99619944 -0.15374554 -0.0023372806 121 0 4426.0863 1.1463024 -0.14824796
792 1422.4435 470.45517 0.56968161 -0.054361223 0.10734184 121 0 4495.1659 2.1362311 -0.82412057
793 773.65228 471.68936 0.28728167 0.070347559 0.26473162 121 0 4344.7491 1.830037 -0.65614965
794 1236.7946 472.5923 0.69308864 -0.11188105 0.22935874 121 0 5597.0484 5.9496741 -1.9362329
795 1562.3288 471.93391 0.91833725 -0.011297742 0.066645226 121 0 4734.3676 2.2591038 -0.88484045
796 1754.0927 471.52809 0.83231764 -0.020561466 0.12596651 121 0 5940.716 6.7813583 -2.0782917
798 1441.185 472.85837 0.63410557 -0.036506869 0.12956364 121 0 5443.6828 6.0280393 -1.9504402
799 679.52395 473.60688 0.31561098 -0.25497173 0.46505485 121 0 4213.6674 1.143298 -0.14539865
800 1667.6608 475.09141 0.75034656 0.092288705 0.026898814 121 0 6364.4917 8.5090575 -2.3247036
801 1767.0523 474.8419 0.87511057 -0.36857636 -0.23665524 121 0 4417.0455 1.3167309 -0.29874257
802 1978.3104 474.72523 0.60636883 0.16676623 0.25399215 121 0 4323.1548 1.2082726 -0.20541235
803 363.09025 476.05803 0.68407087 0.086462112 0.070166215 121 0 4451.5417 1.4094467 -0.37262167
804 1630.8624 475.82434 0.55457903 0.22946076 0.16119781 121 0 4474.3579 2.1110066 -0.81122399
805 146.57553 478.4062 0.41794142 0.12149612 0.3157881 121 0 5262.3644 4.5917961 -1.6549565
806 402.37609 477.87017 0.36275987 0.45644914 0.38720748 121 0 4291.897 1.2576817 -0.24892684
807 466.33775 476.23525 0.37124316 -0.31838079 0.29837382 121 0 4332.0462 1.4882886 -0.43171786
808 1193.8294 476.38125 0.50502909 -0.047132372 0.44189256 121 0 4917.6507 4.1910128 -1.5557975
809 2006.8241 477.42278 0.90013151 -0.060746636 0.026167201 121 0 9051.4883 16.953736 -3.0731635
810 2118.0221 476.54902 0.70223526 -0.064505261 -0.068282689 121 0 4479.464 1.8278385 -0.65484456
811 868.03881 477.89207 0.78752311 -0.055158031 0.22817097 121 0 4546.3035 1.7175308 -0.58726135
812 1328.1449 478.11558 0.55775087 -0.15660993 0.12776975 121 0 5071.8459 4.8884998 -1.722939
813 1932.5927 477.16521 0.53134703 0.1616536 0.2046394 121 0 4452.0813 2.0308082 -0.7691723
814 525.92038 479.31847 0.521486 -0.087663829 0.29691872 121 0 25078.314 90.109162 -4.8869224
815 2082.2824 478.80099 0.59501992 -0.13826131 -0.41911229 121 0 4642.4498 2.5016294 -0.99555742
816 1274.6697 481.62055 0.93720477 -0.045421646 0.28424381 121 0 4504.0637 1.3745923 -0.3454348
817 1721.08 480.6657 0.35604622 0.4210581 0.17123816 121 0 4280.7732 1.4873136 -0.43100635
818 391.96636 483.46698 0.42486626 0.029155176 0.24009759 121 0 4561.7669 2.2972444 -0.90301798
819 910.9237 483.04701 0.29162725 -0.31186101 0.30460602 121 0 4509.4928 2.7972129 -1.1168138
820 2175.189 484.99155 0.54649001 -0.23577279 -0.37604094 121 0 4298.26 1.2202464 -0.21611885
821 975.15919 485.91268 0.31954329 -0.29364955 0.21402884 121 0 4404.9742 2.1795579 -0.84592103
822 1176.3476 485.35581 0.46328755 -0.11963489 0.16516638 121 0 4330.2511 1.5398196 -0.46867462
824 1278.8288 486.06704 0.63339672 0.18892575 0.025197907 121 0 4670.3612 2.5976179 -1.0364382
825 1709.3617 486.42652 0.634673 0.060951928 0.11593543 121 0 4438.4424 1.7182006 -0.58768465
826 2012.5865 486.48629 0.70530224 -0.90792576 -0.055520469 121 0 4431.7698 1.3861824 -0.35455098
827 543.07336 488.97406 0.28996205 -0.14926631 0.32016812 121 0 4471.1778 2.3401384 -0.92310384
828 2080.4734 487.66962 0.67858674 -0.10164517 -0.12399682 121 0 5031.7448 4.072039 -1.5245298
829 1608.1273 489.44039 0.85051449 0.25720784 0.092704141 121 0 4623.1665 2.0232535 -0.76512576
830 1398.0385 489.73085 0.69542328 -0.12284411 0.11222855 121 0 16469.405 51.314553 -4.2756014
831 2109.0537 490.02355 0.90075512 -0.099189047 -0.19513657 121 0 4710.1105 2.162571 -0.83742592
832 2089.7314 490.19385 0.68364971 -0.21881546 0.0031787196 121 0 4415.4211 1.4768222 -0.42332052
833 515.27924 493.26217 0.35610487 0.58461788 0.26280452 121 0 4311.6949 1.2629101 -0.25343111
834 2362.4135 495.71009 0.5444879 0.13260608 -0.0069778462 121 0 4728.7361 3.2194961 -1.2694697
835 967.17077 497.05538 0.57286092 -0.065845303 0.19031582 121 0 4649.4369 2.6333903 -1.0512881
836 1120.1089 498.82288 0.3276986 0.1471375 0.24307451 121 0 4307.8017 1.644205 -0.53988993
837 904.85108 501.42971 0.50383214 -0.13495149 0.24144965 121 0 11273.494 34.760867 -3.8527265
838 1658.9419 500.65675 0.93864529 -0.17527868 0.1405073 121 0 4653.373 1.9620325 -0.73176551
839 1542.8906 502.47024 0.89043697 -0.81803196 -0.23585005 121 0 5107.4117 3.2535287 -1.2808866
840 685.66172 503.01985 0.53005001 -0.10918008 0.23090977 121 0 22923.656 84.216887 -4.813498
841 2153.6252 502.99196 0.79477647 0.12886047 -0.10590001 121 0 10167.684 22.266646 -3.369137
842 1458.5091 503.48871 0.66995773 -0.071821109 0.10036299 121 0 8882.2384 20.394383 -3.2737764
843 1505.8303 503.95105 0.57664233 0.6167083 0.33895379 121 0 4276.8119 1.0802754 -0.08383623
844 1978.1242 504.0274 0.84698287 -0.052504663 -0.006135327 121 0 17102.062 46.932596 -4.1786864
845 1275.298 505.11542 0.35312614 -0.031815035 0.22784134 121 0 4511.9984 2.8667241 -1.1434647
847 2373.6635 505.60865 0.50347125 -0.0080186099 0.21065545 121 0 4275.6152 1.1379183 -0.14027771
848 344.55216 507.31305 0.58856563 -0.066257426 0.30049817 121 0 10066.786 21.698318 -3.3410652
849 463.5106 507.08105 0.49856937 -0.041315449 0.36282703 121 0 5414.752 5.5675148 -1.8641535
850 999.44472 507.08071 0.56235023 -0.19514491 -0.052553549 121 0 4289.66 1.194292 -0.19277635
851 1416.0425 507.47719 0.70624723 0.10519719 0.46743614 121 0 5163.6669 4.2718001 -1.5765273
852 327.52087 508.64918 0.23747624 0.17127396 0.16206454 121 0 4339.4408 1.503383 -0.4426741
853 535.82788 508.11161 0.42781269 -0.41398357 0.037143109 121 0 4244.0819 1.1121201 -0.11537918
854 1552.793 507.83216 0.76508974 -0.09576891 0.071711036 121 0 21897.964 69.054346 -4.5979775
855 1574.7383 508.19816 0.70363355 -0.1783182 0.015504527 121 0 6181.4801 8.7229399 -2.3516572
856 1886.8915 507.59449 0.79234731 -0.042363493 0.0383351 121 0 23810.942 74.416857 -4.6791783
857 2288.5232 509.52462 0.93379082 0.16212352 -0.07831311 121 0 6014.4152 6.2540953 -1.9904112
858 810.50489 509.10344 0.61572303 -0.067020685 -0.066446638 121 0 4342.196 1.1678382 -0.16845665
859 2143.1359 509.42763 0.74359765 0.088057358 0.0073662816 121 0 6172.1336 8.1805083 -2.2819507
860 878.85247 511.42164 0.54613956 -0.11490107 0.23075021 121 0 15182.331 51.053252 -4.2700585
861 890.55549 511.0611 0.3332459 -0.081226317 0.21327543 121 0 4961.9996 5.3572176 -1.8223482
862 2002.5998 510.46402 0.63948724 0.17439961 0.032816767 121 0 4737.4485 2.9925487 -1.1901031
863 1250.5308 511.94636 0.64256216 0.10130949 0.080704096 121 0 4915.7541 3.7169867 -1.4254775
864 1902.0221 512.05338 0.86490372 -0.056634247 0.014633455 121 0 27478.031 82.686052 -4.7935806
865 2279.5696 512.38881 0.83439876 -0.03996629 -0.12885468 121 0 7241.4724 11.3185 -2.6344722
867 281.54657 514.52438 0.67597427 0.051577916 0.037669772 121 0 4352.6542 1.0414492 -0.044095262
868 695.9898 515.11537 0.45509074 -0.34632596 0.22526678 121 0 4844.4109 3.74603 -1.4339281
869 909.31259 515.20793 0.47896171 -0.12097534 0.21654053 121 0 8251.2721 21.012341 -3.3061861
870 1134.8861 514.91075 0.4856741 -0.09181468 -0.059600855 121 0 6133.3192 9.7991012 -2.4779656
871 1142.045 514.78069 0.56341631 -0.16168924 0.050146946 121 0 8733.9685 21.390326 -3.3255435
872 1537.3958 515.36308 0.81598318 -0.21768763 0.12438055 121 0 5174.3296 3.9511181 -1.4918
873 1798.7319 514.58679 0.67987677 0.1056124 -0.060907113 121 0 4848.2596 3.2879072 -1.2922989
874 1974.5019 514.36433 0.41915395 0.57894583 0.84436485 121 0 4300.7295 1.137807 -0.14017153
875 2016.6201 515.34222 0.79872852 -0.21150988 0.07316953 121 0 4858.85 2.9698665 -1.1818423
876 1452.0135 516.07616 0.55055455 0.19881515 0.19304093 121 0 4415.1528 1.7612643 -0.6145613
877 2064.9404 516.59224 0.75701645 -0.6971741 -0.14412936 121 0 4368.2282 1.0985747 -0.10207401
878 2137.0362 514.33242 0.88215982 0.32568943 0.078206771 121 0 4447.3704 1.1408165 -0.14303953
879 970.51977 517.79584 0.5079767 -0.10044507 0.19603582 121 0 6637.4966 12.455284 -2.7383841
881 2235.7272 518.41382 0.74325508 0.11033374 0.013924138 121 0 4681.4949 2.3945997 -0.94808231
882 679.19834 520.00251 0.33602306 -0.24133373 0.32314239 121 0 4514.8224 2.4949296 -0.99264572
883 1393.8171 521.45409 0.50958643 0.34301421 0.27954901 121 0 4402.1483 1.8454398 -0.6652497
884 1714.4766 519.4144 0.2183174 0.07250344 0.23075949 121 0 4162.5548 1.0157214 -0.016936493
885 2060.4892 520.43419 0.60694127 -0.0091027377 -0.099744247 121 0 4382.7097 1.3797808 -0.34952527
886 1476.2109 521.74074 0.51178098 -0.15126716 0.15815183 121 0 4593.7585 2.8408154 -1.1336075
887 794.5202 522.67653 0.46154729 -0.0062318609 0.25733932 121 0 5515.0377 6.9246075 -2.1009879
888 1162.766 523.40487 0.59420547 -0.14536917 0.15677041 121 0 13620.822 43.156987 -4.0876278
889 1768.3317 523.39924 0.71014477 -0.28780014 0.046456183 121 0 4581.9922 2.1845647 -0.84841226
890 1887.3553 523.12744 0.82218476 -0.044692637 0.00039480931 121 0 13245.678 33.788893 -3.8219349
891 2292.7105 523.4621 0.86561396 -0.047231462 -0.081646587 121 0 6594.9749 8.6441082 -2.3418005
892 115.39884 523.72795 0.38602921 -0.029182527 0.33776792 121 0 4370.4988 1.4264248 -0.38562216
893 734.03218 524.23583 0.49640106 -0.042785214 0.26041913 121 0 8062.1683 17.838674 -3.1284064
894 1422.5303 524.96124 0.59034665 -0.36557332 0.0041191539 121 0 4558.808 2.3209912 -0.91418373
895 826.50044 525.71835 0.39434946 -0.30113347 0.24839727 121 0 4403.0389 1.8484117 -0.66699679
896 1921.0427 526.74123 0.70100018 -0.16604451 0.032364221 121 0 4584.6945 2.106037 -0.80866499
897 2256.9255 526.648 0.56820344 0.28326055 -0.10113913 121 0 13368.803 43.214189 -4.0890659
898 422.96751 528.50043 0.60540908 -0.41377757 0.48371285 121 0 5563.0697 5.2112063 -1.7923457
899 2114.0806 528.97934 0.54316589 -0.16147324 -0.18711782 121 0 4427.5654 1.8171672 -0.64848722
900 2310.5847 528.89694 0.92349295 0.04108006 -0.054905288 121 0 24875.788 69.395449 -4.6033275
901 62.134431 531.81433 0.48221205 0.088871523 0.3077492 121 0 4680.3665 2.2157306 -0.86379237
902 1088.5842 530.86018 0.54238757 -0.30571401 0.15836383 121 0 4589.7897 2.3382844 -0.92224332
903 1145.9903 530.15064 0.60687235 -0.15856377 0.14593295 121 0 6189.0767 9.6242748 -2.45842
